psmiles,Energy_Hatree,es,Isotropic_Polarizability_au,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV
*Nc1cc(NC(=O)CN(CC(*)=O)N=Cc2ccccc2OCc2ccccc2)cc(C(=O)O)c1,-1562.284812,0.99615306,0.01002,-8.1883,0.2287,0.48816185,0.00094421,0.39798432,0.09112175,1.725339258,-1561.886828,-1561.795706,8.417
*Nc1ccc(F)c(C(=O)O)c1NC(=O)CN(CC(*)=O)C(=O)C1CCCC1,-1300.203629,0.99855906,237.74004,-8.5631,-0.1951,0.3907743,0.00094421,0.31435151,0.07736701,5.123353537,-1299.889277,-1299.81191,8.368
*Nc1cc(NC(=O)c2ncccc2-c2cccnc2C(*)=O)c(Cl)c(C(=O)O)c1,-1712.066859,0.99858415,276.99525,-8.3976,-0.4188,0.3201134,0.00094421,0.24455665,0.07650095,4.760842849,-1711.822303,-1711.745802,7.9788
*Nc1cc(NC(=O)CC(NC(=O)CC#N)C(*)=O)c(C(=O)O)cc1Br,-3710.608558,0.9925322,238.53961,-8.6115,0.0936,1.1687916,0.00094421,0.21657134,0.07605051,3.443973926,-3710.391986,-3709.438822,8.7051
*Nc1cc(NC(=O)CC(CC(*)=O)c2ccc(Br)cn2)c(CC(=O)O)cc1Br,-6309.445575,0.99849296,287.68753,-8.168,0.082,0.35685097,0.00094421,0.27556146,0.08223372,2.334337924,-6309.170014,-6309.08778,8.25
*Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1NC(=O)CC(CC(*)=O)c1ccncc1,,0.81918925,,,,0.41520429,0.00094421,0.32565609,0.09049241,5.78836069,0.32565609,0.4161485,
*Nc1cccc(C(=O)O)c1NC(=O)c1ccc(NC(=O)OCc2ccccc2)cc1C(*)=O,-1503.659542,0.9994105,327.72778,-8.3987,-0.2408,0.41908039,0.00094421,0.33481233,0.08521227,5.639016686,-1503.32473,-1503.239518,8.1579
*Nc1ncnc(NC(=O)Cc2ccc(COCc3ccc(CC(*)=O)cc3)cc2)c1C(=O)O,,0.99752253,,,,,,,,,,,
*Nc1ccc(C(=O)O)c(S(=O)(=O)NC(=O)c2cc(NS(=O)(=O)c3ccc(Cl)cc3)cc(C(*)=O)c2)c1,-2832.640257,0.9251454,347.94861,-8.9335,-0.7369,0.3896412,0.00094421,0.29808882,0.09249658,3.796875778,-2832.342169,-2832.249672,8.1966
*Nc1cc(Cl)c(C(=O)O)c(NC(=O)C2CC3=C(CC2C(*)=O)CN(C(=O)OCc2ccccc2)C3)c1,-2043.047212,0.5894801,338.04484,-8.8574,-0.1185,0.49303553,0.00094421,0.40048297,0.09349677,8.882042546,-2042.646729,-2042.553233,8.7389
*Nc1cc(NC(=O)C2CC=C(C)CC2C(*)=O)c(C#N)cc1C(=O)O,-1123.295896,0.8847631,237.27719,-8.6435,0.1263,0.34386521,0.00094421,0.27245513,0.07235429,3.328410469,-1123.023441,-1122.951086,8.7698
*NC(=N)SCCCC(NC(=O)c1cc(NC(=O)OC(C)(C)C)cc(C(*)=O)c1)C(=O)O,-1808.353299,0.77291656,312.1421,-9.1204,-0.4053,1.44272341,0.00094421,0.38859858,0.09261462,5.074366002,-1807.964701,-1806.909632,8.7151
*Nc1cc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(*)=O)cc(C(=O)O)c1,-2185.319847,0.5715275,217.59422,-8.5443,-0.1139,0.27131845,0.00094421,0.18233861,0.08992405,3.840720292,-2185.137508,-2185.047584,8.4304
*Nc1cc(C(=O)O)cc(NC(=O)C(=O)Nc2ccc(F)cc2C(*)=O)c1Cl,-1716.941787,0.9995995,258.64442,-8.5883,-0.6513,0.28191008,0.00094421,0.20842893,0.07442537,2.843553616,-1716.733358,-1716.658933,7.937
*Nc1ccc(C(=O)O)c(NC(=O)C(CCCCCCCCCCCCC)C(*)=O)n1,-1324.613492,0.9442283,303.16332,-8.6242,0.1481,0.5869217,0.00094421,0.49684673,0.09101917,6.290044419,-1324.116645,-1324.025626,8.7723
*Nc1cc(Cl)c(S(=O)(=O)NC(=O)c2ccccc2C(=O)NC(C)(C)C(*)=O)cc1C(=O)O,-2284.223323,0.98501414,296.51596,-8.8435,0.0242,0.3901826,0.00094421,0.30257114,0.08855567,7.252808689,-2283.920752,-2283.832196,8.8677
*Nc1cc(Br)cc(NC(=O)CC(CC(*)=O)c2cscc2C)c1C(=O)O,-4040.744716,0.99903214,271.37118,-8.4552,-0.0565,0.34330766,0.00094421,0.26596581,0.07828607,7.372990383,-4040.478751,-4040.400464,8.3987
*Nc1c(C(=O)O)ccc(C#N)c1NC(=O)CNc1ccccc1C(*)=O,-1176.262215,0.99386686,230.03546,-8.6174,-0.5862,0.31614925,0.00094421,0.24656401,0.07052946,2.667776644,-1176.015651,-1175.945121,8.0312
*Nc1cc(F)cc(NC(=O)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(C(*)=O)cc7)cc6)cc5)cc4)cc3)cc2)c1C(=O)O,-2243.873322,0.7639243,669.84708,-8.0168,-0.3551,2.06159356,0.00094421,0.57472243,0.11274944,5.492584143,-2243.2986,-2241.810785,7.6617
*Nc1cc(C(=O)O)cc(NC(=O)c2ccc3ccc4ccc(C(*)=O)nc4c3n2)c1C(F)F,-1566.572738,0.97984195,322.73174,-8.0417,-1.0361,0.35790817,0.00094421,0.27870461,0.08014777,8.539099467,-1566.294033,-1566.213886,7.0056
*Nc1cc(C#N)c(NC(=O)c2ccccc2C(=O)OCCOCCOC(=O)c2ccccc2C(*)=O)cc1C(=O)O,-1922.299328,0.92821383,376.20418,-8.0708,-0.238,0.51298444,0.00094421,0.4140278,0.09990085,4.72205251,-1921.8853,-1921.7854,7.8328
*Nc1cc(NC(=O)CC(CC(*)=O)c2ccc[nH]2)c(Br)c(C(=O)O)c1,-3658.595682,0.9979572,252.42792,-8.41,0.0545,0.32913399,0.00094421,0.25334608,0.07673213,2.278657821,-3658.342336,-3658.265603,8.4645
*Nc1cc(NC(=O)CNc2cccc(C(*)=O)c2)c(Cl)c(C(=O)O)c1,-1543.587897,0.9994407,245.70035,-8.4543,0.1293,0.30672076,0.00094421,0.23489096,0.07277401,3.438429983,-1543.353006,-1543.280232,8.5836
*Nc1cccc(CC(=O)O)c1NC(=O)C(N)CSSCC(NC(C)=O)C(*)=O,-2014.594609,0.5126926,282.06481,-8.1976,0.1034,0.4147132099999999,0.00094421,0.33111177,0.08454565,5.804872138,-2014.263497,-2014.178952,8.301
*Nc1cc(C)c(C(=O)O)c(NC(=O)CCSc2ccccc2C(*)=O)c1,-1505.44349,0.99915576,267.67728,-8.2644,-0.0335,0.35921178,0.00094421,0.2855523,0.07460369,1.733763433,-1505.157938,-1505.083334,8.2309
*Nc1ccc(C(=O)O)c(C)c1NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(C(=O)NC(Cc2ccccc2)C(*)=O)cc1,-1985.409948,0.9034327,448.58066,-8.6055,-0.0578,0.64748375,0.00094421,0.53878317,0.10964479,3.934371298,-1984.871165,-1984.76152,8.5477
*Nc1cc(CC(=O)O)cc(NC(=O)CN(CC(*)=O)N=Cc2ccc(C(C)C)cc2)c1Br,-3947.339822,0.9953994,340.00183,-8.1356,0.1889,0.47702536,0.00094421,0.38452657,0.093443,3.74650035,-3946.955296,-3946.861853,8.3245
*Nc1ccc(Br)c(C(=O)O)c1NC(=O)CSC(C)(SCC(*)=O)c1ccccc1,-4516.331221,0.9982893,317.69442,-8.2895,0.1676,0.381784,0.00094421,0.29787591,0.0848523,1.181499457,-4516.033345,-4515.948493,8.4571
*Nc1cc(CC(=O)O)c(NC(=O)Cc2ccc(CC(*)=O)cc2)cc1Cl,-1566.862379,0.99963593,252.76366,-7.9225,0.196,0.34789961,0.00094421,0.27597272,0.0728711,5.092600868,-1566.586406,-1566.513535,8.1185
*Nc1cc(NC(=O)c2cc(Br)ccc2OC(C)C(*)=O)c(C(=O)O)cc1Cl,-4176.194974,0.99946636,285.11842,-8.4295,0.2026,0.31432647,0.00094421,0.23645114,0.07881954,3.866952677,-4175.958522,-4175.879703,8.6321
*Nc1cc(NC(=O)CC(NC(C)(C)C)C(*)=O)c(C)cc1C(=O)O,-1088.789823,0.9985191,237.23466,-7.9135,0.2518,0.40662253,0.00094421,0.33237525,0.0751915,2.772632232,-1088.457448,-1088.382256,8.1653
*Nc1cc(C(=O)O)cnc1NC(=O)c1cc(Br)ccc1NC(=O)c1cc(Cl)c(Cl)cc1C(*)=O,-4897.787769,0.9901592,372.75309,-8.6508,-0.8092,0.34599588,0.00094421,0.25901112,0.08792897,1.070371304,-4897.528758,-4897.440829,7.8416
*Nc1cc(Br)c(CC(=O)O)cc1NC(=O)C(Cc1ccccc1)(Cc1ccccc1)C(*)=O,-3951.019332,0.9951609,335.8496,-8.35,0.0917,0.46279717,0.00094421,0.37567781,0.08806357,4.58702701,-3950.643654,-3950.555591,8.4417
*Nc1cc(S(=O)(=O)O)cc(NC(=O)CCC(C(*)=O)N(Cc2ccccc2)Cc2ccccc2)c1C,-1946.843189,0.993704,349.48183,-8.5526,-0.1033,0.5513661,0.00094421,0.46057625,0.09173406,11.28455977,-1946.382613,-1946.290878,8.4493
*Nc1cc(Br)c(C(=O)O)cc1NC(=O)CCC(=O)NC(C)(C)C(*)=O,-3696.952876,0.9988167,247.83653,-8.5853,0.0927,0.35055259,0.00094421,0.27094425,0.08055256,5.691855409,-3696.681932,-3696.601379,8.678
*Nc1cc(C(F)(F)F)cc(NC(=O)CSC(C)(C)C(*)=O)c1C(=O)O,-1650.829703,0.9903943,226.22966,-8.4899,-0.1575,0.31039335,0.00094421,0.23442343,0.07691413,5.180439994,-1650.59528,-1650.518366,8.3324
*Nc1cccc(CC(=O)O)c1NC(=O)c1cc2sc(C(*)=O)cc2s1,-1823.814315,0.9978258,275.21959,-8.2784,-0.8975,0.27966046,0.00094421,0.20913217,0.07147251,1.483508213,-1823.605183,-1823.53371,7.3809
*Nc1c(C(=O)O)ccc(C)c1NC(=O)Cc1ccc(-c2ccc(CC(*)=O)cc2)cc1,-1338.312008,0.9994035,324.59311,-8.0581,0.0863,0.44152471,0.00094421,0.36009254,0.08237638,4.22704054,-1337.951915,-1337.869539,8.1444
*Nc1cccc(NC(=O)CSc2ccc(C(*)=O)cc2)c1C(=O)O,-1426.832414,0.99966073,230.17378,-8.1803,-0.3093,0.30013674,0.00094421,0.23308118,0.06799978,3.347321498,-1426.599332,-1426.531333,7.871
*Nc1cc(S(=O)(=O)O)c(NC(=O)CN(CC(*)=O)C(=O)C2(C(=O)OCC)CCCCC2)c(S(=O)(=O)O)c1,-2566.662609,0.73876333,328.96356,-9.1607,-0.15,0.52480002,0.00094421,0.42656621,0.09917802,10.37187406,-2566.236043,-2566.136865,9.0107
*Nc1cc(Cl)cc(NC(=O)c2ccccc2C(=O)NC(CCCC)C(*)=O)c1CC(=O)O,-1853.490769,0.99437994,311.11521,-8.7619,-0.1192,0.46776256,0.00094421,0.37934267,0.0893641,9.643068117,-1853.111426,-1853.022062,8.6427
*Nc1cc(S(=O)(=O)O)cc(NC(=O)c2cc(C(*)=O)cc(C(=O)C(C)Cl)c2)c1C,-2115.48827,0.9976859,292.84256,-8.8142,-0.9347,0.36102095,0.00094421,0.2770553,0.08490986,6.055795098,-2115.211214,-2115.126304,7.8795
*Nc1ccc(C(NC(=O)CCCc2ccccc2CCCC(*)=O)C(=O)O)cc1,-1264.464789,0.99948263,282.98931,-8.0887,0.3214,0.47583184,0.00094421,0.39486299,0.08191306,1.654717476,-1264.069926,-1263.988013,8.4101
*Nc1cnc(C(=O)O)cc1NC(=O)CN(CC(*)=O)N=Cc1ccc(OCC)cc1,-1386.600851,0.9924666,294.09214,-8.3915,-0.0369,0.42043548,0.00094421,0.3379972,0.08338249,11.74393839,-1386.262854,-1386.179472,8.3546
*Nc1cc(NC(=O)CC(NS(=O)(=O)c2ccc(C)cc2)C(*)=O)c(C(=O)O)nc1Cl,-2186.935696,0.99454665,277.18338,-8.8614,-0.1238,0.36764709,0.00094421,0.28584802,0.08274329,6.481465231,-2186.649848,-2186.567105,8.7376
*Nc1ccc(-c2ccc(NC(=O)c3ccc(C=NNC(=S)NN=Cc4ccc(C(*)=O)cc4)cc3)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,-3244.514291,0.7391401,550.51493,-8.3766,-0.7782,0.55327711,0.00094421,0.44069915,0.11352218,5.163328997,-3244.073592,-3243.96007,7.5984
*Nc1cc(C(=O)O)c(NC(=O)CC(NC(=O)C(Cl)(Cl)Cl)C(*)=O)c(C(F)(F)F)c1,-2760.837818,0.98250717,241.51084,-8.9882,-0.0668,0.28322558,0.00094421,0.20079971,0.08337008,5.42891371,-2760.637018,-2760.553648,8.9214
*Nc1c(C(=O)O)cc(Cl)c(Br)c1NC(=O)CN(CC(*)=O)C(=O)CCNC(=O)OC(C)(C)C,-4518.450188,0.9805248,308.31898,-8.5484,-0.1056,0.46673146,0.00094421,0.37316484,0.09451084,4.866403544,-4518.077024,-4517.982513,8.4428
*Nc1cc(CC(=O)O)c(Br)c(NC(=O)C(C)(C(*)=O)C(C)C)c1,-3567.530594,0.9994081,231.14293,-8.3111,0.1827,0.35006565,0.00094421,0.27591962,0.07509024,3.383255848,-3567.254674,-3567.179584,8.4938
*Nc1cc(Cl)c(S(=O)(=O)NC(=O)CC(C(*)=O)N2C(=O)c3ccccc3C2=O)cc1C(=O)O,-2357.103466,0.95506835,296.54806,-9.0029,-0.5199,0.35061105,0.00094421,0.26490964,0.08664562,5.481261966,-2356.838556,-2356.751911,8.483
*Nc1cc(Cl)c(S(=O)(=O)NC(=O)CCC(NC(=O)CC(=O)OCC)C(*)=O)cc1C(=O)O,-2359.705335,0.9522865,283.06875,-8.7838,0.0059,0.41364425,0.00094421,0.32285716,0.0917313,12.05844897,-2359.382477,-2359.290746,8.7897
*Nc1cc(CC(=O)O)c(NC(=O)C23CCCC(C(*)=O)(CC2)C3)cc1Cl,-1569.245126,0.9160533,252.04638,-7.9887,0.0775,0.39658901,0.00094421,0.32325262,0.0742806,7.476856202,-1568.921873,-1568.847593,8.0662
*Nc1cc(F)c(NC(=O)C(CC(F)F)C(*)=O)c(C(=O)O)c1,-1174.005409,0.998147,176.3525,-8.4793,0.1051,0.24944445,0.00094421,0.1822322,0.06815645,3.094746026,-1173.823177,-1173.75502,8.5844
*Nc1cc(NC(=O)CN(CC(*)=O)N=Cc2cc(OC)ccc2OC)c(OC)cc1C(=O)O,-1560.308923,0.9946203,323.6001,-7.6884,0.1569,0.47292293,0.00094421,0.38226093,0.09160621,5.361305292,-1559.926662,-1559.835056,7.8453
*Nc1cc(C(=O)O)cc(NC(=O)C2(C)CCC(C)(C(*)=O)C2(C)C)n1,-1126.889675,0.9836285,236.38522,-8.4881,0.0759,0.41282873,0.00094421,0.33960881,0.07416414,4.301921064,-1126.550066,-1126.475902,8.564
*Nc1nc(CC(=O)O)nc(NC(=O)CC(CC(*)=O)c2ccc[nH]2)n1,-1172.687329,0.99455196,223.05428,-7.9747,0.0928,0.33196911,0.00094421,0.25808965,0.07482367,5.263864052,-1172.42924,-1172.354416,8.0675
*Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)CC(CC(*)=O)CC(C)(C)C,-1571.631788,0.99852496,246.9559,-8.5533,0.178,0.44075406,0.00094421,0.36329278,0.07840549,3.238346636,-1571.268496,-1571.19009,8.7313
*Nc1cnc(C(=O)O)cc1NC(=O)CC(C)(N)C(*)=O,-947.5989796,0.9883465,178.64002,-9.0186,-0.1746,0.2763022,0.00094421,0.21160257,0.06564384,9.174956215,-947.387377,-947.3217331,8.844
*Nc1cc(C)cc(C(=O)O)c1NC(=O)CN(CC(*)=O)C(=O)COCc1ccccc1,-1429.791954,0.99921906,299.02501,-8.2998,0.0591,0.45048801,0.00094421,0.36306525,0.08836697,4.489071939,-1429.428888,-1429.340522,8.3589
*Nc1cc(NC(=O)C2CC=CCC2C(*)=O)c(C(=O)O)cc1Cl,-1451.304856,0.9833589,216.25148,-8.9035,0.1031,0.30533788,0.00094421,0.2369909,0.06929119,5.640663482,-1451.067865,-1450.998574,9.0066
*Nc1cc(Cl)c(C(=O)O)c(NC(=O)C(=O)C(*)=O)c1,-1331.204186,0.9981614,171.3972,-8.8656,-1.2218,0.73546319,0.00094421,0.12451321,0.05987149,4.455121131,-1331.079673,-1330.467778,7.6438
*Nc1cc(C(=O)O)c(NC(=O)c2nnc(C(*)=O)nn2)c(C(F)(F)F)c1,-1390.571658,0.996852,208.99741,-8.7461,-1.4266,0.22496417,0.00094421,0.15437822,0.07153016,8.587635926,-1390.41728,-1390.34575,7.3195
*Nc1ccc(NC(=O)CS(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)CC(*)=O)cc3)cc2)c(C(=O)O)c1Cl,-2855.898051,0.9673795,358.51304,-8.1733,-0.5518,0.43129858,0.00094421,0.33857224,0.09367055,6.024396641,-2855.559479,-2855.465808,7.6215
*Nc1ccc(C#N)c(C(=O)O)c1NC(=O)Cc1ccc(OC)cc1C(*)=O,-1235.437827,0.9983707,260.42099,-8.375,-0.1168,0.33264232,0.00094421,0.25944287,0.07414366,8.671718949,-1235.178384,-1235.10424,8.2582
*Nc1cc(Cl)c(C(=O)O)c(NC(=O)CN(CC(*)=O)C(=O)CBr)c1,-4077.928374,0.99856746,237.66178,-8.8707,0.1047,0.85013426,0.00094421,0.21001293,0.07366846,6.092926602,-4077.718361,-4077.077295,8.9754
*Nc1cc(NC(=O)c2cc(C(*)=O)c(Br)cn2)cc(C(=O)O)c1,-3578.803952,0.99933714,237.49812,-8.3406,-1.0204,0.24647702,0.00094421,0.17944476,0.06797647,2.797651717,-3578.624507,-3578.556531,7.3202
*Nc1ccc(C(=O)O)c(NC(=O)c2cc(C(F)(F)F)c(C(*)=O)cc2C(F)(F)F)c1,-1663.596715,0.982031,245.04026,-8.5874,-1.0085,0.28362066,0.00094421,0.20538344,0.07918143,3.641657871,-1663.391332,-1663.31215,7.5789
*Nc1cc(C(=O)O)ccc1S(=O)(=O)NC(=O)C(F)(F)C(F)(F)C(F)(F)C(*)=O,-2020.449104,0.9440996,197.90118,-8.8967,-0.5224,0.23988916,0.00094421,0.16155949,0.07927389,1.287082221,-2020.287545,-2020.208271,8.3743
*Nc1c(Br)ccc(C(=O)O)c1NC(=O)C1(C(*)=O)CCCC1,-3527.038935,0.99843305,218.53589,-8.5094,-0.1227,0.29947812,0.00094421,0.23310057,0.06732176,1.96099907,-3526.805834,-3526.738513,8.3867
*Nc1cc(Br)c(CC(=O)O)cc1NC(=O)CC(CSC(C)=O)C(*)=O,-4039.774971,0.99375266,258.53882,-8.4141,0.0882,0.33553709,0.00094421,0.25501765,0.08146365,3.723214708,-4039.519953,-4039.43849,8.5023
*Nc1cc(Br)c(C(=O)O)cc1NC(=O)c1ccccc1C(=O)Nc1ccccc1NC(=O)c1ccccc1C(*)=O,,0.98760426,,,,0.48973186,0.00094421,0.39028789,0.10038818,8.610893323,0.39028789,0.49067607,
*Nc1c(C(=O)O)ccc(OC)c1NC(=O)C(=O)NC(C)C(*)=O,-1120.15631,0.9987625,204.53946,-8.3697,0.2343,0.30611902,0.00094421,0.23549442,0.07156881,4.145288664,-1119.920816,-1119.849247,8.604
*Nc1cc(NC(=O)CN(CC(*)=O)S(=O)(=O)c2ccccc2)c(F)c(C(=O)O)c1,-1771.206823,0.99845123,267.08493,-8.1949,0.074,0.35120048,0.00094421,0.27047996,0.08166473,6.54800116,-1770.936343,-1770.854679,8.2689
*NCCCCC(NC(=O)C(C(*)=O)C1c2ccccc2Oc2ccccc21)C(=O)O,-1338.504696,0.84848636,280.62383,-8.5184,0.1514,0.45857859,0.00094421,0.37649575,0.08302705,4.184338796,-1338.128201,-1338.045174,8.6698
*Nc1cc(Br)c(CC(=O)O)cc1NC(=O)CN(CC(*)=O)N=O,-3634.289869,0.98971164,216.21527,-8.5521,-0.2154,0.83496052,0.00094421,0.20736047,0.07139915,9.265876734,-3634.082508,-3633.453964,8.3367
*Nc1cc(CC(=O)O)cc(NC(=O)c2ccc3[nH]c(C(*)=O)cc3c2)c1Br,-3733.646482,0.99877924,294.19006,-8.3113,-0.3819,0.31956765,0.00094421,0.24481728,0.07569458,5.947720306,-3733.401664,-3733.32597,7.9294
*Nc1cc(F)cc(NC(=O)CN(CC(*)=O)N=Cc2ccco2)c1C(=O)O,-1313.780553,0.9927039,257.21486,-7.9377,0.1246,0.98630469,0.00094421,0.25411325,0.07493902,5.808197378,-1313.52644,-1312.793304,8.0623
*Nc1ccc(OC)c(C(=O)O)c1NC(=O)CN(CC(*)=O)NC(=O)CCCC,-1332.682165,0.9980994,253.75492,-7.8697,0.2907,0.44214976,0.00094421,0.35874308,0.0843509,1.713266759,-1332.323422,-1332.239071,8.1604
*Nc1cc(C)cc(C(=O)O)c1NC(=O)CC(=O)CC(*)=O,,0.9925538,,,,,,,,,,,
*Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)CCN(CCC(*)=O)S(=O)(=O)c1ccc(C)c(C)c1,-2328.082733,0.9922144,335.69777,-8.4563,0.0365,0.49852156,0.00094421,0.4036035,0.09586228,8.518320797,-2327.679129,-2327.583267,8.4928
*Nc1cc(C(=O)O)cc(Br)c1NC(=O)COCCSc1ccccc1C(*)=O,-4154.075647,0.9994,276.46091,-8.7771,-0.2166,0.35611831,0.00094421,0.27646255,0.08059997,6.784248485,-4153.799184,-4153.718584,8.5605
*NNC(=O)c1cc(C(=O)NNC(=O)CC(CC(*)=O)c2cc(C)ccc2F)cc(S(=O)(=O)O)c1,-2018.508104,0.86111176,296.98154,-9.5273,-0.471,0.44049917,0.00094421,0.34872498,0.0927184,1.779087119,-2018.159379,-2018.066661,9.0563
*Nc1ccc(NC(=O)CC(NC(=O)Sc2ccccc2)C(*)=O)c(C(=O)O)c1C#N,-1727.12485,0.9955403,281.62012,-8.7691,-0.6059,0.35980024,0.00094421,0.278882,0.08186245,5.893433239,-1726.845968,-1726.764105,8.1632
*Nc1ccc(-c2ccc(NC(=O)CCC(=O)Nc3c(C)cc(C)c(NC(=O)CCC(*)=O)c3C)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,,0.8276715,,,,0.63934571,0.00094421,0.51883729,0.12145263,5.506949228,0.51883729,0.64028992,
*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)c(Cl)c(C(=O)O)c1,-1448.930359,0.99921453,229.68223,-8.4077,-0.3487,0.25899189,0.00094421,0.19285276,0.06708334,4.646976504,-1448.737506,-1448.670423,8.059
*Nc1ccc(CC(=O)O)c(NC(=O)Cc2sccc2C(*)=O)c1,-1388.717751,0.99946314,223.10741,-8.1104,0.2348,0.29321703,0.00094421,0.22522301,0.06893823,3.083300806,-1388.492528,-1388.423589,8.3452
*Nc1cncc(C(=O)O)c1NC(=O)CSC(C)(C)C(*)=O,-1329.746878,0.9937588,201.54734,-8.5505,-0.0476,0.29044622,0.00094421,0.22416801,0.06722242,3.113147613,-1329.52271,-1329.455488,8.5029
*Nc1ccc(CC(=O)O)c(NC(=O)CC(NC(N)=O)C(*)=O)c1,-1100.307481,0.9877823,205.30773,-7.8825,0.1084,0.31977532,0.00094421,0.24982406,0.07089548,3.393317416,-1100.057657,-1099.986761,7.9909
*Nc1cc(S(=O)(=O)O)c(NC(=O)C(C)(C)N2CC(C(*)=O)CC2=O)cc1S(=O)(=O)O,-2220.842736,0.910097,268.93781,-8.4885,-0.2149,0.38757934,0.00094421,0.30314026,0.08538329,5.14864166,-2220.539596,-2220.454213,8.2736
*NC(=N)SCCCC(NC(=O)c1ccc(-c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1)C(=O)O,-1869.257707,0.7451203,399.73898,-8.6551,-0.43,0.49867305,0.00094421,0.40514607,0.09447119,3.806005546,-1868.852561,-1868.75809,8.2251
*Nc1ccc(Br)c(C(=O)O)c1NC(=O)CC(NC(=O)OCC)C(*)=O,-3732.897258,0.9964619,233.5248,-8.1203,0.0982,0.3274294,0.00094421,0.25085953,0.07751409,3.924518898,-3732.646399,-3732.568885,8.2185
*Nc1cc(Cl)c(S(=O)(=O)NC(=O)c2ccc(OCc3ccc(COc4ccc(C(*)=O)cc4)cc3)cc2)cc1C(=O)O,-2688.752056,0.972336,428.59617,-8.8218,-0.0317,0.51375246,0.00094421,0.41122297,0.1034737,1.73286812,-2688.340833,-2688.237359,8.7901
*Nc1ccc(CC(NC(=O)c2c(Cl)c(Cl)c(C(*)=O)c(Cl)c2Cl)C(=O)O)cc1,-2906.316912,0.99871826,281.4864,-8.1452,-3.6763,0.29262427,0.00094421,0.21281571,0.08075278,3.417493433,-2906.104096,-2906.023343,4.4689
*Nc1cc(NC(=O)CSCc2ccccc2CC(*)=O)c(C)cc1CC(=O)O,-1584.044554,0.9996965,292.54617,-7.731,0.1855,0.41806282,0.00094421,0.33701492,0.08199211,4.503117717,-1583.707539,-1583.625547,7.9165
*NCc1ccccc1CC(NC(=O)CC(C(*)=O)c1ccc(Br)cc1F)C(=O)O,-3858.530105,0.9948303,273.27693,-9.0123,0.1279,0.40066927,0.00094421,0.31920808,0.0824054,3.469593143,-3858.210897,-3858.128491,9.1402
*Nc1cc(C)c(C(=O)O)cc1NC(=O)c1ccc(Br)c(C(*)=O)c1,-3602.060154,0.9993358,252.91949,-8.4563,-0.6006,0.28816991,0.00094421,0.21763211,0.07148202,2.87543579,-3601.842522,-3601.77104,7.8557
*Nc1ccc(C(=O)O)cc1NC(=O)CN(CCC)CC(*)=O,-1010.141792,0.9990434,208.73533,-8.4904,0.0389,0.3474978,0.00094421,0.27702487,0.07141715,7.283147093,-1009.864767,-1009.79335,8.5293
*Nc1ccc(NC(=O)CCN(C(=O)OC(C)(C)C)C(C)(C)C(*)=O)c(CC(=O)O)c1Br,-3968.729941,0.9500415,308.17396,-7.9834,0.1657,0.50409182,0.00094421,0.41207207,0.09296396,4.890572268,-3968.317869,-3968.224905,8.1491
*Nc1ccc(C(=O)O)c(Br)c1NC(=O)c1cc(C(*)=O)c(C(N)=O)nc1C(N)=O,-3916.270115,0.9766915,278.01424,-8.5045,-0.9354,0.30654451,0.00094421,0.22659093,0.08089779,3.607516492,-3916.043524,-3915.962626,7.5691
*Nc1cc(NC(=O)c2cc(C(*)=O)c(OC)cc2OC)c(Cl)c(C(=O)O)c1,-1677.986904,0.9992519,270.699,-8.2445,0.1521,0.32902749,0.00094421,0.25216942,0.07780228,6.161400651,-1677.734734,-1677.656932,8.3966
*Nc1cc(C(=O)O)cc(NC(=O)c2cc(OCc3ccccc3)cc(C(*)=O)c2)c1C#N,-1427.185136,0.9978884,319.35931,-8.7195,-0.4618,1.16333391,0.00094421,0.30527184,0.08274957,4.993462191,-1426.879864,-1426.020858,8.2577
*Nc1cc(Cl)c(NC(=O)c2cc(C(C)=O)c(C(*)=O)cc2C(C)=O)c(C(=O)O)c1,-1754.237404,0.99020666,281.38335,-8.6233,-0.5754,0.33980286,0.00094421,0.25892039,0.08182669,9.961552003,-1753.978483,-1753.896657,8.0479
*Nc1cc(C(=O)O)c(NC(=O)CC(CC(*)=O)c2ccc(Br)cc2F)cc1Br,-6353.362113,0.9983865,284.28475,-8.0282,0.046,0.3317792,0.00094421,0.25250762,0.08021578,5.921517356,-6353.109605,-6353.029389,8.0742
